"Time","alice outbound","bob outbound","charlie outbound","dave outbound","erin outbound","frank outbound","ian outbound","jade outbound","luke outbound","mike outbound"
1734303600000,undefined,32863.53333333333,32815.26666666666,270291.2444444444,22657.866666666665,1266.2,45723.333333333336,8519.4,undefined,648.8666666666667
1734310800000,undefined,99245.2,33116.044444444444,38648.444444444445,32328.42222222222,3869.0222222222224,16694.866666666665,16762.133333333335,undefined,982.7333333333333
1734318000000,undefined,31884.977777777774,21847.355555555554,21646.28888888889,27065.362669567727,3266.056269167518,23670.31111111111,12101.488888888889,undefined,600.0444444444444
1734325200000,undefined,36160.97777777778,71216.37777777779,124338.9111111111,10930.71111111111,38784.399999999994,8587.466666666667,27968.955555555553,undefined,2154.2
1734332400000,undefined,14474.577777777777,15809.111111111108,21489.755555555555,11589.866666666665,701.0666666666667,16824.755555555555,12586.91111111111,undefined,775.5777777777778
1734339600000,undefined,14163.688888888888,28213.24444444444,109285.7111111111,16061.044444444444,339.6,0,16293.977777777776,undefined,961.297350168949
1734346800000,undefined,96805.86666666667,55096.37777777777,174170.46666666667,58669.066666666666,1319.5555555555554,0,85205.88888888889,undefined,5489.377777777778
1734354000000,undefined,48529.73333333333,16440.377777777776,29643.866666666665,18561.6,592092.7555555555,0,11531.688888888888,undefined,884.7999999999998
1734361200000,undefined,25432.04444444444,21947.844444444443,26557.28888888889,0,3244.3777777777777,0,19812.666666666668,undefined,1536.3555555555554
1734368400000,undefined,103287.42222222222,25395.666666666664,311757.35555555555,0,2327.3777777777777,0,100292.7111111111,undefined,1225.888888888889
1734375600000,undefined,13639.555555555555,24135.066666666666,25463.199999999997,undefined,1424.5111111111112,16025.533333333333,14909.577777777777,undefined,1185.4666666666667
1734382800000,undefined,20318.91111111111,17993.577777777777,19297.177777777775,undefined,3286.9333333333334,10739.133333333333,8496.31111111111,undefined,1038.4222222222222
1734390000000,undefined,11398.02222222222,17598.804524142834,38663.06666666666,undefined,1394.4,22140.955555555553,12385.888888888887,undefined,1069.888888888889
1734397200000,undefined,11298.155555555555,14661.822222222221,13643.511111111111,undefined,540.8666666666667,19939.755555555555,26575.133333333335,undefined,706.0222222222221
1734404400000,undefined,52870.177777777775,53228.73333333333,48742.044444444444,undefined,1825.888888888889,12579.577777777777,13397.511111111111,undefined,2591.1777777777775
1734411600000,undefined,15284.733333333334,19077.888888888887,38877.48888888888,undefined,954.8,17231.133333333335,17665.28888888889,undefined,989.3999999999999
1734418800000,undefined,42944.55555555555,21544.24444444444,73681.88888888889,undefined,1098.9111111111113,18020.711111111108,18551.377777777776,undefined,1225.4888888888888
1734426000000,undefined,125220.15555555555,42727.73333333333,174191.75555555557,undefined,1109.0096897502,36716.13333333333,67580.91111111111,undefined,8237.755555555555
1734433200000,undefined,16677.755555555555,16657.48888888889,0,undefined,1404.511111111111,18768,10895.91111111111,undefined,1180.822222222222
1734440400000,undefined,14014.044444444444,10518.577777777777,0,undefined,179668.75555555554,14086.4,11086.466666666667,undefined,1007.1111111111111
1734447600000,undefined,24034.155555555553,19712.533333333333,0,undefined,2750.8222222222225,33964.11111111111,17595.155555555553,undefined,1172.1333333333334
1734454800000,undefined,66451.75555555554,28129.644444444442,0,undefined,3649.244444444444,25399.48888888889,23156.933333333334,undefined,1402.0666666666664
1734462000000,undefined,16971.977777777778,26924.866666666665,0,undefined,2939.8222222222225,23231.333333333332,10824.777777777777,undefined,1324.177777777778
1734469200000,undefined,11494.177777777777,44924.911111111105,0,undefined,2925.222222222222,5254.822222222222,7992.7555555555555,undefined,801.6444444444444
1734476400000,undefined,8408.955555555554,47630.18507409629,0,undefined,3191.2888888888892,20009.444444444445,10325.933333333332,undefined,858.3555555555555
1734483600000,undefined,15422.066666666664,11190.355555555554,0,undefined,2888.1555555555556,33969.82222222222,16750.888888888887,undefined,818.5777777777778
1734490800000,undefined,101258.28888888888,101815.35555555555,0,undefined,2422.088888888889,85072.88888888889,62600.288888888885,undefined,1370.911111111111
1734498000000,undefined,25498.28888888889,20781.333333333332,0,undefined,1577.4222222222222,25157.4,23752.977777777774,undefined,1058.4444444444443
1734505200000,undefined,111426.97777777778,50834.777777777774,0,undefined,1241.0666666666666,22907.86666666666,50244.22222222222,undefined,1247.7333333333333
1734512400000,undefined,39582.6,24063.711111111108,0,undefined,44632.75555555556,26407.755555555555,9104.22222222222,undefined,1534.2666666666667
1734519600000,undefined,55057.86666666666,40475.088888888895,0,undefined,2321.222222222222,31970.666666666668,41128.6,undefined,1506.5555555555554
1734526800000,undefined,72430.08888888889,26443.62222222222,0,undefined,3256.4222222222224,18871.666666666668,32214.355555555554,undefined,1059.9333333333334
1734534000000,undefined,22708.266666666666,18912.711111111108,0,undefined,2335.511111111111,25046.466666666667,17805.066666666666,undefined,1290.0444444444443
1734541200000,undefined,28629.777777777774,21772.466666666667,0,undefined,2046.9555555555555,35475.688888888886,28338.62222222222,undefined,1439.377777777778
1734548400000,undefined,24402.866666666665,26441.911111111112,undefined,undefined,422.0222222222222,15033.688888888888,15161.91111111111,undefined,1087.111111111111
