"Time","alice inbound","bob inbound","charlie inbound","dave inbound","erin inbound","frank inbound","ian inbound","jade inbound","luke inbound","mike inbound"
1734303600000,11800.511111111111,6845.9333333333325,9264.577777777777,11825.177777777777,9284.266666666666,172.17777777777778,9724.155555555555,9413.044444444444,undefined,3143.8888888888887
1734310800000,21385.333333333332,10631.02222222222,42650.088888888895,26801.555555555555,17181.48888888889,436.6222222222222,17886.555555555555,17209.866666666665,undefined,4195.7555555555555
1734318000000,9432.777777777777,8822.111111111111,9609.02222222222,18746.533333333333,8972.425123776115,661.4738432819236,10211.6,9189.4,undefined,1998.888888888889
1734325200000,24361.42222222222,22474.066666666666,22758.466666666667,44867.84444444444,23166.688888888886,510.75555555555553,26745.644444444442,21682.355555555554,undefined,5373.044444444445
1734332400000,13111.666666666666,9319.2,9815.088888888888,17775.82222222222,9717.933333333332,516.7333333333333,10993.955555555554,9885.266666666666,undefined,1457.3777777777775
1734339600000,13188.62222222222,11725.244444444445,11277.8,17842.644444444446,10574.577777777777,837.2222222222223,0,10900.666666666666,undefined,2025.1200426818423
1734346800000,45554.53333333333,42447.26666666667,49942.24444444444,101272.77777777777,45842.044444444444,137.95555555555558,0,42033.82222222222,undefined,10215.777777777777
1734354000000,13782.377777777778,11279.244444444445,11517.044444444444,20461.733333333334,10628.088888888888,616.2,0,10037.577777777777,undefined,1759.2888888888888
1734361200000,16507.11111111111,13584.755555555555,14993.666666666666,27244.866666666665,0,408.26666666666665,0,12243.533333333333,undefined,2606.311111111111
1734368400000,17762.04444444444,15947.422222222222,18772.466666666667,32780.955555555556,0,340.3333333333333,0,15860.511111111111,undefined,8091.0888888888885
1734375600000,12090.888888888887,9372.68888888889,14064.133333333331,24728.17777777778,undefined,295.2444444444444,11970.533333333333,10287.688888888888,undefined,2183.9333333333334
1734382800000,8815.6,8177.155555555555,10988.444444444443,19694.42222222222,undefined,470.9333333333333,9831.6,9108.266666666666,undefined,2093.822222222222
1734390000000,8706.333333333334,8959.777777777777,12882.961011488123,19942.355555555554,undefined,203.5111111111111,9479.866666666667,8948.066666666668,undefined,2295.9555555555557
1734397200000,9031.31111111111,7727.066666666667,11160.377777777778,15473.8,undefined,99.66666666666667,8668.755555555555,7561.888888888889,undefined,3218.3333333333335
1734404400000,14068.266666666666,12539.422222222223,12206.2,28582.266666666666,undefined,271.26666666666665,14276.577777777777,12138,undefined,2917.6888888888884
1734411600000,10285.31111111111,8573.044444444444,9351.08888888889,19131.8,undefined,63.24444444444444,9953.577777777777,8922.31111111111,undefined,1912.4666666666665
1734418800000,14206.511111111111,11799.577777777777,12259.422222222222,25430.511111111107,undefined,160.04444444444442,13562.644444444444,12063.377777777778,undefined,2774.7999999999997
1734426000000,53336.73333333333,47088.51111111111,48439.46666666666,110884.82222222221,undefined,104.2981598364299,52338.53333333333,52222.177777777775,undefined,8101.577777777778
1734433200000,9388.533333333333,9435.666666666666,10115.644444444444,19574.62222222222,undefined,121.75555555555555,8982.533333333333,8130.888888888889,undefined,2325.2
1734440400000,7727.533333333334,8710.533333333333,9591.2,21881.933333333334,undefined,366.2444444444444,8173.955555555555,8106.066666666667,undefined,1507.3555555555554
1734447600000,11293.955555555554,10352.444444444443,11673.71111111111,27586.31111111111,undefined,323.53333333333336,12355.4,11382.066666666668,undefined,3005.688888888889
1734454800000,14726.422222222222,12611.422222222222,14100.888888888887,32736.355555555554,undefined,368.55555555555554,18179.844444444443,14853.533333333333,undefined,2882.3555555555554
1734462000000,12658.666666666664,11031.533333333333,10141.955555555556,33938.311111111114,undefined,336.46666666666664,13593.755555555554,12779.888888888887,undefined,2257.777777777778
1734469200000,9246.955555555556,7099.31111111111,7954.4222222222215,17068.533333333333,undefined,418.4222222222222,9739.066666666668,9175.333333333334,undefined,1400.2666666666667
1734476400000,6981.555555555556,9097.866666666667,7852.251771867848,18024.377777777776,undefined,372.64444444444445,7630,8116.2666666666655,undefined,1935.7999999999997
1734483600000,9752.288888888888,9290.422222222222,9993.355555555554,20365.222222222223,undefined,760.6222222222223,8647.91111111111,8084.977777777777,undefined,1765.4444444444443
1734490800000,38097.48888888889,47561.57777777778,41974.48888888888,96285.75555555554,undefined,323.8222222222222,42774.02222222222,40416.55555555555,undefined,10546.91111111111
1734498000000,15701.199999999999,9526.511111111111,9336.22222222222,0,undefined,132.2,11012.155555555555,10354.955555555554,undefined,1945.3777777777775
1734505200000,18666.28888888889,12901.666666666666,13978.688888888888,0,undefined,170.4222222222222,13112.31111111111,13060.8,undefined,3891.355555555556
1734512400000,10799.155555555557,9855.977777777776,10037.155555555557,0,undefined,88.35555555555555,10910.511111111111,9999.755555555554,undefined,2705.555555555555
1734519600000,11488.199999999999,12671.577777777777,13381.71111111111,0,undefined,309.71111111111105,13008.4,12980.68888888889,undefined,4249.822222222222
1734526800000,10307.62222222222,9844.6,10093.577777777777,0,undefined,399.1111111111111,11428.31111111111,10429.955555555554,undefined,2198.288888888889
1734534000000,12117.31111111111,13003.977777777776,11702.866666666667,0,undefined,296.2,10915.377777777778,11786.511111111111,undefined,2361.8444444444444
1734541200000,13024.088888888888,12062.466666666667,13745.133333333333,0,undefined,293.75555555555553,14165.22222222222,12698.31111111111,undefined,2671.2
1734548400000,9720.088888888888,8967.933333333332,9331.2,undefined,undefined,78.57777777777777,10650.444444444443,9560.777777777777,undefined,1954.911111111111
1734555600000,7799.6,7340.666666666666,8533.533333333333,undefined,undefined,302.93333333333334,9497.866666666667,9410.577777777777,undefined,1664.4
1734562800000,13623.577777777777,9968.644444444444,12622.844444444443,undefined,undefined,168.48888888888888,15488.533333333333,15325.318874716679,undefined,3063.777777777778
1734570000000,19586.82222222222,11859.088888888888,14099.088888888888,undefined,undefined,145.8222222222222,18432.066666666666,16375.599999999999,undefined,2556.9777777777776
1734577200000,19688.6,20649.866666666665,21528.755555555555,undefined,undefined,172.64444444444445,20107.266666666666,21639.266666666666,undefined,8385.688888888888
1734584400000,18450.8,14259.91111111111,14842,undefined,undefined,264.55555555555554,18319.71111111111,14177.533333333331,undefined,3333.222222222222
1734591600000,9991.666666666666,10258.28888888889,11037.111111111111,undefined,undefined,194.8,11460.644444444444,10004.977777777776,undefined,1612.7555555555555
1734598800000,14938,13150.533333333333,15293.866666666667,undefined,undefined,1134.5111111111112,14816.644444444444,15132.422222222222,undefined,2677.4
1734606000000,28596.44444444444,24663.844444444447,24816.933333333334,undefined,undefined,240.86666666666667,30312.04444444444,23661.066666666666,undefined,4785.377777777777
1734613200000,19232.088888888888,18685.28888888889,20900.11111111111,undefined,undefined,133.17777777777778,19058.266666666666,15211.044444444444,undefined,3497.266666666667
1734620400000,13724.111111111111,13057.6,14289.511111111111,undefined,undefined,234.57777777777775,14224.866666666667,11034.31111111111,undefined,2382.111111111111
1734627600000,19927.82222222222,18619.733333333334,22181.42222222222,undefined,undefined,36579.84444444444,23218.844444444447,20576.533333333333,undefined,7535
1734634800000,14252.888888888887,15645.4,16595.82222222222,undefined,undefined,250.35555555555555,15501.8,12403.377777777778,undefined,4229.222222222222
1734642000000,15124.02222222222,11990.822222222221,17798.82222222222,undefined,undefined,78.7111111111111,15902.044444444444,15005.955555555554,undefined,4235.533333333333
1734649200000,12763.399999999998,8005.666666666667,15254.355555555556,undefined,undefined,64.42222222222222,14099.088888888888,10643.111111111111,undefined,1985.1111111111109
1734656400000,6210.222222222222,5433.977777777778,9456.933333333332,undefined,undefined,96.5111111111111,9858.511111111111,5476.266666666666,undefined,3809.9777777777776
1734663600000,11720.466666666667,8637.844444444443,12999.844444444443,undefined,undefined,99.62222222222222,12656.177777777777,10128.822222222221,undefined,2430.5777777777776
1734670800000,6157.9333333333325,5762.977777777778,9644.8,undefined,undefined,175.8,10610.266666666666,6403.155555555555,undefined,1426.7777777777778
1734678000000,10831.777777777777,9386.6,12151.466666666667,undefined,undefined,35555.31111111111,13245.533333333333,10779.244444444445,undefined,3253.622222222222
1734685200000,21317.355555555554,22073.066666666666,24511.177777777775,undefined,undefined,388.53333333333336,22202.022222222222,22567.48888888889,undefined,5109.577777777778
1734692400000,14500.266666666666,16011.355555555554,14869.533333333333,undefined,undefined,31140.82222222222,16685.555555555555,15130.71111111111,undefined,2944.0444444444443
1734699600000,11963.577777777777,12597.288888888888,15511.133333333331,undefined,undefined,609.2444444444444,16634.044444444444,14808.333333333332,undefined,2704.1333333333328
1734706800000,13965.288888888888,13160.755555555554,15883.822222222221,7002.9333333333325,undefined,659.1777777777777,16650.28888888889,14988.31111111111,undefined,2904.933333333333
1734714000000,11536.22222222222,12456.955555555554,13327.555555555555,7836.2666666666655,undefined,286.8444444444444,12881.177777777777,11890.977777777776,undefined,2240.6666666666665
1734721200000,12845.4,12636.088888888888,15275.511111111111,7580.644444444444,undefined,170.8222222222222,13594.088888888888,15044.288888888888,undefined,2212.311111111111
1734728400000,10088.622222222222,9692,12028.244444444445,6636.555555555556,undefined,1668.2222222222222,11944.822222222223,12652.511111111111,undefined,1603.1555555555553
1734735600000,11332.177777777777,11159.955555555554,11593.422222222222,7973.933333333333,undefined,434.4666666666666,13785.62222222222,11852.28888888889,undefined,2190.8888888888887
1734742800000,10778.555555555555,10132.91111111111,10769.044444444444,8906.866666666667,undefined,272.4222222222222,11847.2,12188.488888888887,undefined,3442.9333333333334
1734750000000,18157.155555555553,171162.03359555558,26707.62222222222,16634.266666666666,undefined,478.2888888888889,22469.333333333332,24053.666666666668,undefined,4163.51111111111
1734757200000,11440.355555555554,9598.288888888888,11093.955555555554,10561.4,undefined,56.99999999999999,9722.444444444443,10144.422222222222,undefined,1385.7555555555555
1734764400000,13617.622222222222,11715.022222222224,13401.755555555555,9468.133333333333,undefined,70.88888888888889,14875.066666666664,15196.644444444444,undefined,2390.1777777777775
1734771600000,8752.2,10203.755555555554,13140.266666666665,8215.4,undefined,478.9777777777778,9224.02222222222,9947.977777777776,undefined,2392.266666666667
1734778800000,10738.577777777777,9914.133333333333,13281.403461991426,14526.755555555554,undefined,55.2,10958.088888888888,10880.28888888889,undefined,1722.5999999999997
1734786000000,11908.68888888889,13139.466666666667,14372.866666666665,11704.4,undefined,562.6222222222223,18143.155555555553,14709.999999999998,undefined,2429.622222222222
1734793200000,19309.11111111111,19355.11111111111,23215.6,16300.199999999999,undefined,66.64444444444445,20061.28888888889,21611,undefined,5016.288888888888
1734800400000,10913.111111111111,10734.222222222223,12330.133333333333,8903.2,undefined,543.6888888888889,11949.577777777777,11504.488888888889,undefined,1385.4222222222222
1734807600000,14284.377777777778,10477.755555555555,13555.822222222223,11792.688888888888,undefined,177.5111111111111,14068.133333333331,12975.333333333334,undefined,1945.2222222222222
1734814800000,18489.425042210965,13544.066666666668,16439.88888888889,14406.688888888888,undefined,112.13333333333334,17243.266666666666,18603.555555555555,undefined,3990.733333333333
1734822000000,24101.977777777774,17949.911111111112,22871.466666666667,20824.644444444442,undefined,30652.333333333332,22392.266666666666,18979.266666666666,undefined,2350.4
1734829200000,14774.755555555554,17374.244444444445,21573.11111111111,16736.48888888889,undefined,70.9111111111111,15618.977777777776,16662.066666666666,undefined,2815.0444444444443
1734836400000,8522.222222222223,8560.155555555555,8586.177777777777,7769.199999999999,undefined,460,9327.044444444444,8856.533333333333,undefined,2492.733333333333
1734843600000,9151.822222222221,8657.266666666666,9417.577777777777,8283.466666666665,undefined,229.2222222222222,10912.31111111111,10045.777777777777,undefined,1328.711111111111
1734850800000,16853.6,14352.133333333333,16013.8,18268.2,undefined,1184.2444444444445,16665.2,16114.999999999998,undefined,4833.666666666667
1734858000000,13731.755555555555,12208.644444444444,11137.6,11670.444444444443,undefined,82.3111111111111,14126.02222222222,13539.62222222222,undefined,1581.9777777777776
1734865200000,20157.155555555553,20780.377777777776,24520.955555555553,25487.977777777778,undefined,83073.57777777777,22826.895724064365,20018.711111111108,undefined,3572.177777777777
1734872400000,20805.42222222222,15343.377777777778,16398.933333333334,17840.755555555555,undefined,304.26666666666665,17809,16204.955555555554,undefined,2672.4666666666662
1734879600000,10108.91111111111,11457.4,13735.488888888887,11996.266666666666,undefined,337.8444444444444,13961.2,13180.511111111111,undefined,3404.111111111111
1734886800000,12529.466666666667,11730.644444444444,12206.177777777777,13539.888888888889,undefined,368.2888888888889,13669.466666666667,12279.888888888887,undefined,2247.8444444444444
1734894000000,27516.977777777774,29786.733333333334,28302.24444444444,28732.04444444444,undefined,1817.2444444444445,30780.066666666666,30620.31111111111,undefined,4838.155555555555
1734901200000,12623.377777777778,13582.333333333334,13603.62222222222,13741.333333333334,undefined,221.04444444444442,13609.577777777777,13891.888888888887,undefined,4593.177777777778
1734908400000,9272.6,8798.555555555555,8929.28888888889,9152.066666666668,undefined,205.5333333333333,9801.088888888888,9280.4,undefined,1566.2888888888888
1734915600000,11245.755555555554,9646.333333333334,10147,10075.444444444443,undefined,664.1333333333333,10651.244444444445,10740.422222222223,undefined,3071.266666666667
1734922800000,5173.4222222222215,4871.022222222222,6553.0888888888885,8485.644444444444,undefined,291.53333333333336,8738.466666666667,9434.155555555557,undefined,1855.4222222222222
1734930000000,34549.48888888889,7791.044444444444,8445.355555555556,8528.4,undefined,713.6444444444444,8997.933333333332,7955.888888888889,undefined,1654.7333333333333
1734937200000,9875.71111111111,8369.644444444444,9815.866666666667,10463.733333333334,undefined,170.2,10379.644444444444,10068.755555555555,undefined,1825.5555555555554
1734944400000,15736.466666666665,15139.511111111111,15705.91111111111,16802.577777777777,undefined,169.11111111111111,14567.666666666666,13950.755555555554,undefined,2777.4666666666662
1734951600000,10686.2,11194.422222222222,11692.991422603438,11999.822222222221,undefined,694.688888888889,10653.244444444445,11415.088888888888,undefined,1839.911111111111
1734958800000,14649.422222222222,13009.4,14325.8,16062.044444444444,undefined,431,14824.088888888888,13073.888888888887,undefined,2485.1777777777775
1734966000000,15978.466666666667,12293.933333333332,13997.733333333332,19769.355555555554,undefined,322.26666666666665,12309.044444444444,13494.31111111111,undefined,2352.244444444444
1734973200000,15897.311111111108,12535.755555555554,13653.8,16541.466666666664,undefined,663.311111111111,15107.511111111111,13948.62222222222,undefined,2016.4666666666665
1734980400000,27800.866666666665,31652.333333333332,31949.91111111111,24962.066666666666,undefined,37924.044444444444,32857.77777777778,30065.4,undefined,15802.355555555556
1734987600000,10231.044444444444,10941.177777777777,12034.866666666667,12247.577777777777,undefined,794.7777777777777,12257.666666666666,11865.777777777777,undefined,2012.5333333333333
1734994800000,28115.577777777777,20007.933333333334,17967.755555555555,30691.44444444444,undefined,308.55555555555554,19292.24444444444,20469.377777777776,undefined,2506.4444444444443
1735002000000,15834.844444444443,14193.088888888888,17958.666666666668,16817.155555555553,undefined,500.0444444444445,15747.422222222222,15010.777777777777,undefined,5778.822222222222
1735009200000,10490.2,12280.333333333332,13083.844444444443,15540.888888888887,undefined,243.8,10310,14055.333333333334,undefined,5243.799999999999
1735016400000,10498.066666666668,13298.822222222221,15908.777777777777,17176.666666666668,undefined,625.8444444444444,13510.244444444445,12348.822222222223,undefined,2838.644444444444
1735023600000,8945.91111111111,10825.244444444445,10699.71111111111,11593.93333333333,undefined,443.26666666666665,9515.822222222223,9739.444444444443,undefined,1676.7555555555555
1735030800000,12230.622222222222,13593.533333333333,14242.777777777777,15677.02222222222,undefined,392.26666666666665,12683.933333333332,11668.8,undefined,2246.1555555555556
1735038000000,12467.71111111111,11334.244444444445,10883.281107629397,12961.266666666666,undefined,473.53333333333325,13157.222222222223,11306.533333333333,undefined,1527.311111111111
1735045200000,11832.777777777777,10405.111111111111,10422.955555555554,12950.733333333332,undefined,430.59999999999997,12047.444444444443,11197.933333333332,undefined,1669.6666666666665
1735052400000,10143.777777777777,9377.977777777776,9795.822222222223,10379.733333333334,undefined,762.5333333333333,11933.888888888889,9549.4,undefined,1006.9333333333332
1735059600000,13623.133333333333,12230.4,13778.244444444445,14576.8,undefined,471.4888888888889,14646.933333333332,13719.799999999997,undefined,2902.2
1735066800000,9954.466666666667,9844.577777777777,9649.6,11405.177777777777,undefined,338.8,9408.31111111111,10079.177777777777,undefined,1697.822222222222
1735074000000,11045.777777777777,10153.333333333334,9791.02222222222,9777.288888888888,undefined,886.5126825689703,10597.688888888888,9848.377777777778,undefined,1342.5555555555554
1735081200000,8552.755555555555,9251.91111111111,9038.6,11833.422222222222,undefined,333.68888888888887,8167.133333333332,8661.377777777778,undefined,1245.9555555555555
1735088400000,9236.4,9278.62222222222,10502.644444444444,11670.955555555554,undefined,372.8222222222222,9710.2,9596.066666666668,undefined,2941.0444444444443
1735095600000,10378.511111111111,10651.133333333333,10637.511111111111,12056.8,undefined,408.9111111111111,12378.08888888889,10886.422222222223,undefined,1557.6444444444446
1735102800000,7139.533333333332,7715.888888888889,7227.622222222222,9160.844444444443,undefined,201.77777777777777,7436.399999999999,7499.0888888888885,undefined,975.4222222222221
1735110000000,10844.28888888889,10536.177777777777,12469.533333333331,13119.444444444443,undefined,119.08888888888889,11984.777777777777,13181.377777777778,undefined,2095.0222222222224
1735117200000,21802.755555555555,16198.844444444443,18989.688888888886,20519.777777777774,undefined,301.26666666666665,25113.333333333332,19112.311111111114,undefined,5577.133333333333
1735124400000,27771.28888888889,24865.022222222222,30826.488888888885,33575.066666666666,undefined,38134.066666666666,26615.111111111113,26664.933333333334,undefined,5334.266666666666
1735131600000,12322.777777777777,9961.91111111111,8797.91111111111,12913.155555555555,undefined,635.5777777777778,11757.4,11642.866666666667,undefined,2213.3333333333335
1735138800000,14287.511111111111,10806.62222222222,12109.777777777777,12868.755555555555,undefined,850.7532329022797,11753.155555555555,12248.777777777777,undefined,2528.1999999999994
1735146000000,11465.2,9710.155555555555,11159.6,12313.422222222222,undefined,817.2666666666667,12080.422222222222,11835.088888888888,undefined,1654.6888888888889
1735153200000,41401.933333333334,49215.422222222216,54331.133333333324,67375.95555555556,undefined,546.3777777777777,45182.71111111111,46240.26666666667,undefined,10907.244444444445
1735160400000,13996.22222222222,12450.888888888887,14396.888888888887,18812.777777777774,undefined,45641.66666666666,14883.088888888888,14734.22222222222,undefined,5619.644444444444
1735167600000,9350.755555555555,8802.044444444444,10196.355555555554,14241.155555555555,undefined,949.8666666666667,11824.822222222221,10075.91111111111,undefined,1332.2666666666667
1735174800000,9896.266666666666,8605.844444444443,9905.533333333333,10689.933333333332,undefined,325.64444444444445,9614.8,9325.844444444443,undefined,1332.5333333333333
1735182000000,9674.31111111111,8413.4,9541.755555555554,11993,undefined,417.0444444444444,11573.577777777777,9116.492989979337,undefined,2772.1333333333328
1735189200000,12574.666666666666,11565.71111111111,12534.577777777777,15859.466666666667,undefined,752,12035.777777777777,12486.533333333333,undefined,2292.244444444444
1735196400000,15877.31111111111,12741.288888888888,14999.955555555556,17102.066666666666,undefined,146.26666666666662,12393.866666666667,14320.866666666667,undefined,3451.733333333333
1735203600000,7498.688888888889,7501.644444444445,6865.044444444445,10176.31111111111,undefined,512.6444444444445,7353.288888888888,7777.844444444445,undefined,1199.0888888888887
1735210800000,11107.422222222222,9700.466666666667,11998.62222222222,13453.111111111111,undefined,602.1777777777777,11709.2,10257.755555555554,undefined,2740.4444444444443
1735218000000,7135.577777777778,6172.822222222222,6755.199999999999,9151,undefined,510.3111111111111,7965.733333333334,7221.644444444444,undefined,1632.8444444444442
1735225200000,19320.4,17408.755555555555,18355.044444444447,22366.755555555555,undefined,478.2444444444444,19890.42222222222,18095.466666666664,undefined,4978.6
1735232400000,8714.177777777777,8072.955555555555,8663.777777777777,12071.933333333332,undefined,1289.5111111111112,9614.8,10025.8,undefined,1734.1111111111109
1735239600000,9369,7002.666666666667,8705.2,11481.466666666667,undefined,343.3333333333333,9049.888888888887,10366.955555555554,undefined,1934.6888888888889
1735246800000,10535.488888888889,7294.466666666666,9620,11838.2,undefined,250.68888888888887,9712.888888888887,9331.68888888889,undefined,1517.0444444444443
1735254000000,195664.86666666667,7779.355555555555,9602.71111111111,11413.244444444445,undefined,46615.022222222215,7157.577777777778,8555.422222222222,undefined,2506.7111111111108
1735261200000,5988.977777777777,5971.799999999999,6493.622222222222,7466.2666666666655,undefined,456.4444444444444,7630.31111111111,6865.666666666667,undefined,1671.9333333333332
1735268400000,6691.644444444444,6026.111111111111,7256.133333333332,7652.244444444444,undefined,344.9555555555555,6634.822222222222,6920.222222222222,undefined,1769.2888888888888
1735275600000,9427.2,8468.066666666668,8455.8,9493.22222222222,undefined,36145.97777777778,8218.577777777777,7093.7555555555555,undefined,2354.755555555555
1735282800000,10270.511111111111,8619.333333333332,10121.62222222222,12165.511111111111,undefined,349.2,11319.977777777776,10264.2,undefined,3467.266666666667
1735290000000,10397.422222222222,11427.244444444445,12175.444444444443,16829.244444444445,undefined,31026.888888888887,11644.4,11234.044444444444,undefined,4878.133333333333
1735297200000,14157.533333333333,11341.133333333333,13272.422222222222,15130.111111111111,undefined,311.0444444444445,15256.688888888888,14456.555555555555,undefined,2296.3555555555554
1735304400000,15175.111111111111,13558.62222222222,14992.555555555555,17100.28888888889,undefined,379.93333333333334,13451.2,13245.422222222222,undefined,3463.622222222222
1735311600000,16131.488888888887,15447.666666666666,15725.31111111111,18656.888888888887,undefined,392.68888888888887,16799.999999999996,15427.466666666667,undefined,7715.311111111111
1735318800000,12089.844444444443,11056.088888888888,13157.511111111111,16084.422222222222,undefined,365.2,12017.733333333334,13233.888888888887,undefined,2855.777777777778
1735326000000,12344.066666666668,10616.91111111111,11982.266666666666,14470.355555555554,undefined,384.7145078871362,12903.466666666667,11753.577777777777,undefined,3854.9777777777776
1735333200000,9264.888888888887,9663.088888888888,9805.444444444443,15152.066666666664,undefined,424,9916.31111111111,10747.755555555554,undefined,3786.6888888888884
1735340400000,12225.133333333333,8815.08888888889,9087.177777777777,12162.066666666668,undefined,435.8444444444444,10893.6,10036.733333333334,undefined,1570.5777777777776
1735347600000,6843.955555555555,6330.444444444443,7013.866666666667,9929.31111111111,undefined,243.6222222222222,6917.577777777778,6305.266666666666,undefined,1204.5777777777776
1735354800000,11094.88045507066,9060.044444444444,10174.244444444445,12501.533333333333,undefined,362.71111111111105,10890.133333333333,9273.511111111111,undefined,2756
1735362000000,7130.555555555556,6547.511111111112,6271.044444444444,8042.733333333334,undefined,275.71111111111105,7378.777777777778,6551.466666666666,undefined,1148.8
1735369200000,9253.02222222222,6981.0888888888885,7506.911111111111,10747.844444444443,undefined,446.0222222222222,8750.155555555555,6993.7555555555555,undefined,1598.0444444444443
1735376400000,10615.844444444443,8249.8,9285.511111111111,14855.91111111111,undefined,440.1555555555555,9639.133333333333,8642.288888888888,undefined,1551.3333333333333
1735383600000,6673.022222222222,6234.622222222222,7362.7555555555555,9895.933333333332,undefined,465.6444444444444,7346.244444444444,7416.622222222222,undefined,1503.111111111111
1735390800000,9109.355555555556,8611.8,8764.155555555555,13730.622222222222,undefined,402.4222222222222,10597.91111111111,8307.022222222222,undefined,1503.5999999999997
1735398000000,22904.62222222222,23650,25219.37777777778,40546.666666666664,undefined,371.4888888888889,25092.31111111111,21876.066666666666,undefined,6876.688888888889
1735405200000,15104.2,12739.822222222223,14182.422222222223,18848.2,undefined,285.64444444444445,21389.066666666666,16058.466666666667,undefined,11643.577777777777
1735412400000,9795.8,7836.244444444444,9018.755555555554,11836.044444444444,undefined,328.75555555555553,9318.977777777776,9790.933333333332,undefined,2773.1333333333328
1735419600000,8102.355555555555,6190.288888888888,6499.955555555555,11317.066666666668,undefined,467.5555555555555,7235.933333333333,6178.044444444444,undefined,1336.911111111111
1735426800000,8124.488888888888,8451.288888888888,8625.533333333333,10083.777777777777,undefined,315.8,9072.755555555554,8155.599999999999,undefined,2954.244444444444
1735434000000,7399.2666666666655,7586.955555555555,8020.688888888889,11309,undefined,435.8666666666667,7317.844444444444,6484.2,undefined,3312.822222222222
1735441200000,34845.46666666666,26770.133333333335,30412.911111111112,42754.02222222222,undefined,45585.533333333326,30362.755555555555,27767,undefined,6277.533333333334
1735448400000,6962.777777777777,5219.8,6240.466666666665,7255.911111111111,undefined,486.8,5533.977777777777,5550.244444444444,undefined,989.0666666666665
1735455600000,15694.822222222221,6642.866666666666,6631.7555555555555,8980.577777777777,undefined,13345.473893333334,6790.688888888889,6757.488888888888,undefined,3070.355555555556
1735462800000,7085.599999999999,5987.4,7069.666666666667,11161.02222222222,undefined,160.15555555555554,7454.644444444444,6820.822222222222,undefined,1112.5111111111112
1735470000000,14184.844444444443,12245.955555555554,12804.288888888888,19156.71111111111,undefined,462,14243.266666666666,12424.511111111111,undefined,3163.7111111111108
1735477200000,12411.266666666666,10960.377777777778,10638.977777777776,18413.177777777775,undefined,104.02222222222221,11455.044444444444,10926.155555555555,undefined,2021.7555555555555
1735484400000,34346.35555555556,23877.733333333334,24834.266666666666,44036.73333333333,undefined,492.75555555555553,24645.222222222223,23494.378027643215,undefined,6388.11111111111
1735491600000,13858.288888888888,12896.71111111111,14066.22222222222,29103.4,undefined,422.93333333333334,12720.844444444443,10942.044444444444,undefined,2401.8444444444444
1735498800000,20923.466666666667,20112.57777777778,21894.933333333334,35945.13333333333,undefined,525.2666666666667,19266.888888888887,17637.62222222222,undefined,3322.4888888888886
1735506000000,9783.066666666668,7645.955555555555,8623.577777777777,14923.177777777775,undefined,379.8222222222222,9114.733333333334,8141,undefined,1910.5777777777776
1735513200000,7761.888888888889,6378.822222222222,7918.4222222222215,12743.377777777778,undefined,378.2666666666666,7219.888888888889,6645.831481646076,undefined,1437.3555555555554
1735520400000,15898.244444444445,12263.22222222222,15484.666666666664,21575.333333333332,undefined,433.08591492955236,11357.4,9428.466666666667,undefined,7067.822222222222
1735527600000,8567.533333333333,6856.866666666667,8161.044444444444,13054.888888888887,undefined,438.17777777777775,9006.333333333334,9050.933333333332,undefined,2779.5777777777776
1735534800000,7380.022222222222,6814.488888888888,6779.333333333333,9850.799999999997,undefined,437.5777777777777,7451.977777777777,7093.4,undefined,1760.6888888888889
1735542000000,6877.2444444444445,6667.711111111111,7275.8,11152.866666666667,undefined,433.9333333333333,6691.244444444444,7646.377777777777,undefined,2163.8888888888887
1735549200000,10472.488888888887,7844.288888888888,11743.177777777777,15884.266666666666,undefined,527.8888888888888,10418.266666666666,11023.155555555557,undefined,1715.5333333333333
1735556400000,5526.11111111111,5997.266666666666,6050.177777777778,8845.91111111111,undefined,254.24444444444444,6130.311111111111,6479.688888888889,undefined,978.5111111111111
1735563600000,13768.8,12290.888888888887,15928.733333333334,22522.688888888886,undefined,48390.64444444444,15321.31111111111,14653.822222222221,undefined,5660.177777777777
1735570800000,24397.088888888888,28859.62222222222,31170.333333333332,60044.71111111111,undefined,36933.64444444444,30249.4,29449.711111111108,undefined,8253.066666666668
1735578000000,11936.333333333334,8288.266666666666,10965.888888888887,17486.933333333334,undefined,609.2097075295582,10530.91111111111,9738.222222222223,undefined,3480.288888888889
1735585200000,11874.044444444444,8670.688888888888,10001.177777777777,15414.844444444443,undefined,367,9805.333333333334,10707.22222222222,undefined,2109.644444444444
1735592400000,12049.199999999999,10562.4,11170.688888888888,20675.022222222222,undefined,403.4222222222222,11461.466666666667,10523,undefined,2335.133333333333
1735599600000,7835.577777777778,6929.466666666665,6711.288888888888,11816.577777777777,undefined,432.68888888888887,7578.955555555555,7818.711111111111,undefined,1532.0444444444443
1735606800000,7319.044444444445,5440.533333333334,5570.688888888889,8825.044444444444,undefined,453.33333333333326,6111.9111111111115,5657.844444444444,undefined,981.1555555555555
1735614000000,10155.755555555555,6999.311111111111,8557.377777777778,15513.777777777777,undefined,1617.7555555555555,7362.511111111112,7684.999999999999,undefined,1205.5555555555554
1735621200000,5396.466666666666,4731.377777777778,4809.244444444444,8486.822222222221,undefined,518.3333333333333,5083.8,5407.977777777777,undefined,1034.6444444444444
